Attack / Operation / Campaign,Year of attack,IoC Class,IoC Type,IoC Subtype,Indicator,Source of info
Sednit,2016,Host,File,PDB path,C:\Users\John\Documents\Новая папк\XAPS_OBJECTIVE\Release\XAPS_OBJECTIVE.pdb,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Host,Mutex,,AZZYMTX,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Host,Mutex,,MutYzAz,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Host,File,FILE_VERSION_INFO: Original filename,lg3.exe,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Host,File,FILE_VERSION_INFO: Original filename,userinit.exe,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Host,File,File extension,apivscd.dll,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Host,File,File extension,install_com_x32_LL_full.dll,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Host,File,File extension,shcore.dll,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Host,File,File extension,scroll.dll,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
Sednit,2016,Network,Domain,,intelmeserver.com/,https://www.welivesecurity.com/wp-content/uploads/2016/10/eset-sednit-full-1.pdf
