Attack / Operation / Campaign,Year of attack,IoC Class,IoC Type,IoC Subtype,Indicator,Source of info
Mimikatz,,General,MITRE Software ID,,S0002,https://attack.mitre.org/groups/G0010/
Mosquito,,General,MITRE Software ID,,S0256,https://attack.mitre.org/groups/G0010/
NBTscan,,General,MITRE Software ID,,S0590,https://attack.mitre.org/groups/G0010/
nbtstat,,General,MITRE Software ID,,S0102,https://attack.mitre.org/groups/G0010/
Net,,General,MITRE Software ID,,S0039,https://attack.mitre.org/groups/G0010/
netstat,,General,MITRE Software ID,,S0104,https://attack.mitre.org/groups/G0010/
Penquin,,General,MITRE Software ID,,S0587,https://attack.mitre.org/groups/G0010/
PowerStallion,,General,MITRE Software ID,,S0393,https://attack.mitre.org/groups/G0010/
PsExec,,General,MITRE Software ID,,S0029,https://attack.mitre.org/groups/G0010/
Reg,,General,MITRE Software ID,,S0075,https://attack.mitre.org/groups/G0010/
Systeminfo,,General,MITRE Software ID,,S0096,https://attack.mitre.org/groups/G0010/
Tasklist,,General,MITRE Software ID,,S0057,https://attack.mitre.org/groups/G0010/
TinyTurla,,General,MITRE Software ID,,S0668,https://attack.mitre.org/groups/G0010/
Uroburos,,General,MITRE Software ID,,S0022,https://attack.mitre.org/groups/G0010/
,,General,Software,,Arp,
,,General,Software,,Carbon,
,,General,Software,,certutil,
,,General,Software,,ComRAT,
,,General,Software,,Crutch,
,,General,Software,,Empire,
,,General,Malware,,Epic,
,,General,Software,,Gazer,
,,General,Software,,HyperStack,
,,General,Software,,IronNetInjector,
,,General,Malware,,Kazuar,
,,General,Malware,,LightNeuron,
,,General,Software,,Mimikatz,
,,General,Software,,Mosquito,
,,General,Software,,NBTscan,
,,General,Software,,nbtstat,
,,General,Software,,Net,
,,General,Software,,netstat,
,,General,Software,,Penquin,
,,General,Software,,PowerStallion,
,,General,Software,,PsExec,
,,General,Software,,Reg,
,,General,Software,,Systeminfo,
,,General,Software,,Tasklist,
,,General,Malware,,TinyTurla,
,,General,Malware,,Uroburos,
,,General,Software,,Powershell,
,,General,Malware,,Snake,
